product_code,recommend_product_codes_concated 
5822,396#12210#312316#395806#695957#166864#9816#40646#2755#63951#1562#46546#63764#1088#3657#1888#488038#740242#17081#2015#33349#60367#47001#738#822339#184673#49323#184312#37560#332634#5714#7295#421699#59039#413723#15549#3929#9831#154505#2862#42#10551#878#2804#1860#32433#5708#3788#64369#1118
28947,414143#32561#403003#853649#858308#3030#276382#160891#858310#7685#510698#4428#2506#64369#666762#24782#551455#2346#824935#12196#2491#4783#990#3504#24181#154449#5982#6557#58855#36205#1522#159506#10580#53345#559#404829#28#5147#157397#11096#46790#29705#601#12037#7317#6864#269069#357#610#856699
562186,274278#270373#221641#857569#439#857695#829174#818445#173736#158482#63390#668194#862628#66337#184920#2723#366571#814896#319737#168557#23632#70822#711397#799223#184467#50058#167926#29007#271160#7514#38238#66143#828393#169178#54#2557#1626#5115#55847#274767#9516#11869#855997#59890#150112#32715#313235#862473#170888#659346
521111,567329#51424#9838#221641#857569#439#857695#829174#818445#173736#158482#63390#668194#862628#66337#184920#2723#366571#814896#319737#168557#23632#70822#711397#799223#184467#50058#167926#29007#271160#7514#38238#66143#828393#169178#54#2557#1626#5115#55847#274767#9516#11869#855997#59890#150112#32715#313235#862473#170888
9781,14326#195116#9597#51335#5915#7694#194594#33990#9436#852115#849930#852170#551284#551526#61170#842#40456#52661#50504#1694#824547#1105#38130#438765#182380#850#2396#5570#76973#858075#72320#4070#38253#2338#505755#69901#54064#5591#19319#51506#209629#11185#67129#58842#9463#76397#8002#9475#47171#817957
150115,13727#49779#2851#270565#78572#854374#33005#8043#2489#70310#154497#168607#849429#168195#220527#34288#33870#68541#7312#3837#849074#36205#68196#47871#47923#158765#849143#35721#11793#319876#68120#69113#69102#6487#332119#49752#10838#482043#13700#258204#805341#68568#2345#11904#841464#220937#14286#506915#222026#59584
319697,1127#2132#9508#849931#4522#1114#562505#70987#567115#2896#9397#54880#76554#176325#7606#80473#719587#212355#3781#54755#201780#4789#799186#656#499477#3168#33209#206358#3898#5388#823464#184591#2764#56737#5356#32619#3385#1121#11205#397#24011#3800#46993#1954#419377#182233#8149#441329#763613#839795
205327,316751#188820#11885#272297#5023#11631#553842#72565#59686#216341#5942#337#18236#280616#364957#68954#286299#363929#689514#57744#34831#55073#195417#156196#5841#214827#16294#537011#30658#503390#2301#181261#179984#69000#1037#445900#170178#4970#5218#15096#622078#633543#361513#2502#224596#13729#244#3684#178221#2880
165410,73423#15629#482043#36205#5047#157318#12034#11827#69607#12410#164579#49686#221382#3433#849429#168611#35816#75513#54440#158471#594084#10984#194056#25325#13784#12005#53876#849664#38234#154490#154571#213797#60217#422767#36977#42459#68177#814694#47144#59845#69113#355670#154481#623779#58819#188126#168908#63390#160124#6546
34549,540064#852121#77885#5487#811146#158061#34194#44956#350397#3657#271566#223515#69052#1249#35353#225322#652#210194#37318#413231#47414#68832#2612#1673#870#36933#321356#3505#23590#11295#3131#165#9510#11802#34480#575916#34372#35988#33936#11723#35399#2072#469421#4644#5658#35465#9558#35511#3960#1899
69794,2862#448674#5291#2915#16514#69843#1232#12118#6154#3804#9510#537250#6888#66720#179756#4771#2686#2037#2876#11501#5714#7223#4693#367430#402894#5565#848#80783#5651#211075#179788#2741#32677#7836#325892#364602#4338#5712#279191#185729#344254#11719#201678#167055#198300#2995#66919#69790#8383#3168
849085,849089#7527#2277#825990#739774#822295#236076#49312#854497#497647#710982#849059#201780#2286#774082#849473#425456#235905#855589#756838#49688#849086#3376#7322#3977#38563#849247#9404#2272#706#849357#94#1026#399664#179238#2275#804215#675380#849087#11321#177392#779383#849091#24053#15644#732676#7331#848819#10551#3365
857634,857654#156617#802635#3710#480499#1357#158512#811837#75405#2476#11316#220778#3084#220793#828014#221641#857569#439#857695#829174#818445#173736#158482#63390#668194#862628#66337#184920#2723#366571#814896#319737#168557#23632#70822#711397#799223#184467#50058#167926#29007#271160#7514#38238#66143#828393#169178#54#2557#1626
169699,72853#12411#189634#187277#834970#436494#841506#212028#170252#8530#15631#2383#528934#195422#158893#222021#38492#345291#296418#363087#181709#27344#576756#1954#182631#72565#48613#73003#26105#12415#27639#203502#206827#272524#207218#73480#49512#274156#20267#14290#21233#501568#77601#180070#17766#3018#24135#53242#5056#352127
4454,1591#420376#16100#1592#12836#32465#206298#11802#3393#452770#25755#31116#32948#541577#271893#10656#3250#2388#66448#15645#15836#817250#783#11074#11442#7676#15823#541579#1693#15667#160544#4101#779026#546973#1943#23752#69852#7696#161338#32284#887#858001#160769#200451#59684#32570#407877#2710#4398#275
487623,275554#270748#165567#15643#160773#161029#217680#527630#450674#9701#47839#169497#190878#33426#214647#346004#156593#187082#27333#4128#20512#500827#56575#17722#73209#4822#37549#31740#50493#34016#277852#226921#73496#75647#9387#9401#73480#33633#175736#70830#533378#47838#172315#78840#1557#177198#16992#668229#180070#405118
191592,2377#6039#830260#66626#6041#53498#32715#323994#71880#767#9368#51328#31411#197095#419629#31267#3122#46303#806046#5037#1761#51265#278755#169794#208059#155856#9746#857253#573700#32708#3148#440014#3225#2518#8391#227918#347079#6570#75795#5043#8103#17729#3984#274755#8574#5046#222473#2755#223226#821
150098,854389#312316#813383#160440#166171#392922#562177#853784#458221#167378#5839#183259#180158#3854#3922#790832#4469#76484#948#161546#12323#851999#1960#2112#24164#668#652405#12055#17#4610#45518#197251#9343#23456#30412#1298#1684#815833#4545#1011#521472#180927#186351#4971#830956#5342#1998#388526#4463#1166
56407,324485#221641#857569#439#857695#829174#818445#173736#158482#63390#668194#862628#66337#184920#2723#366571#814896#319737#168557#23632#70822#711397#799223#184467#50058#167926#29007#271160#7514#38238#66143#828393#169178#54#2557#1626#5115#55847#274767#9516#11869#855997#59890#150112#32715#313235#862473#170888#659346#54934
627,4219#1370#483265#219#402894#5869#222#1401#3978#2004#800775#189421#5081#3100#4846#1299#4532#197763#32644#39085#2973#6456#192065#1552#69982#226093#5708#258425#3504#7514#523#395405#1702#409494#1#327#4308#773#5754#2741#275717#7223#1630#4468#55307#5911#182276#39890#559542#330010
155920,9462#227122#221641#857569#439#857695#829174#818445#173736#158482#63390#668194#862628#66337#184920#2723#366571#814896#319737#168557#23632#70822#711397#799223#184467#50058#167926#29007#271160#7514#38238#66143#828393#169178#54#2557#1626#5115#55847#274767#9516#11869#855997#59890#150112#32715#313235#862473#170888#659346
551717,1341#2933#165637#250598#221641#857569#439#857695#829174#818445#173736#158482#63390#668194#862628#66337#184920#2723#366571#814896#319737#168557#23632#70822#711397#799223#184467#50058#167926#29007#271160#7514#38238#66143#828393#169178#54#2557#1626#5115#55847#274767#9516#11869#855997#59890#150112#32715#313235#862473
189421,5548#326948#72894#838353#846936#7069#171256#567336#346781#54076#846130#282831#13736#54887#25689#43#80462#54831#2096#853326#11296#167378#178366#344254#809253#201678#855551#830233#167055#198300#344119#669180#5823#186597#163158#666524#344097#11225#413893#159809#1479#162097#3127#1730#767#196779#1400#532#521486#32709
222532,11840#222348#226538#44624#796487#482740#160168#764622#756838#305400#7470#852288#35165#12415#293526#225590#44935#50585#4505#155919#78840#31462#13728#351509#33784#53609#25056#329076#47001#430605#25738#432207#416930#382973#21617#18230#9380#163876#259398#17812#388526#11927#491680#206939#73633#33301#37328#445136#12409#14252
714745,158360#31694#592477#156477#168355#700714#173736#182991#64#33234#2773#674999#60338#11123#11893#276304#75358#53345#157514#30875#831151#826110#843784#157963#221641#857569#439#857695#829174#818445#158482#63390#668194#862628#66337#184920#2723#366571#814896#319737#168557#23632#70822#711397#799223#184467#50058#167926#29007#271160
10494,723#724#521#65499#226586#56583#1172#2906#404829#3314#221641#857569#439#857695#829174#818445#173736#158482#63390#668194#862628#66337#184920#2723#366571#814896#319737#168557#23632#70822#711397#799223#184467#50058#167926#29007#271160#7514#38238#66143#828393#169178#54#2557#1626#5115#55847#274767#9516#11869
830079,280200#853906#830233#56700#4770#849412#517063#227350#158557#274199#486560#50005#562586#781145#323977#524996#160028#812920#551340#181737#853642#849656#103#849668#182769#198649#825913#392#3710#732676#3972#739695#764202#226498#710515#23477#858080#226601#858074#510726#6465#158853#207440#13655#158107#4810#858076#858094#68529#3064
60418,665503#188516#2657#11719#69992#188519#16393#247892#361931#189520#5048#281#176319#33203#322827#2096#32264#32902#158658#10670#3137#1813#7230#66133#56677#186385#448674#2703#179318#54212#465109#455406#2846#32643#32677#63764#195116#56005#3122#166646#21233#55929#537182#10576#319999#507971#1638#60557#12106#2037
852074,46856#313243#638849#852062#10888#551665#154380#12035#830956#433365#1343#335#561994#8032#1389#61727#2678#36997#3664#11397#6961#160108#1986#270685#3614#73956#60338#2316#61588#61640#803#1021#8153#12034#12021#3438#11889#80708#159381#6561#810635#818498#221641#857569#439#857695#829174#818445#173736#158482
54102,158001#159775#208661#54792#4240#54887#642#413977#160829#985#323437#190549#375939#54873#81987#158658#9373#189421#1730#160395#59922#161640#56575#4445#563376#285226#24879#6519#3952#6889#9389#159269#1478#1960#7395#5218#76397#454530#1200#70904#191565#358#63573#507971#3905#7271#2834#495877#277978#4480
8384,33990#510726#51347#67019#8036#208850#182769#282556#2043#4478#824289#8021#184853#13783#11622#4644#2880#38234#51283#1492#2534#9405#771961#20441#45534#11856#19319#194594#1649#849960#55819#57863#652361#506363#12224#6527#166870#569741#47781#7069#51396#551447#852176#70534#852152#551526#8615#4120#316751#511447
41966,846130#11650#5071#192693#48099#15534#448215#811884#513087#158881#18236#7684#846131#583512#13781#47038#449583#15549#730#7230#3131#5291#120#48111#278655#5157#8006#7233#219633#47575#46948#189291#47287#580#2046#16077#160015#176069#46966#1148#280823#42447#516139#2793#5574#1172#12074#332119#160124#212034
838349,7322#323977#772528#849089#857166#2426#155847#7850#843033#157636#226388#11692#2363#165#160028#455017#559#52836#392510#231269#164#439028#771961#186332#1493#535485#2371#8021#207422#155444#856419#535486#11316#220778#3314#269069#857160#857161#857159#856699#220793#301337#514234#221641#857569#439#857695#829174#818445#173736
55802,41583#850004#167188#853784#422043#8205#665531#271327#655#53370#72829#731329#50483#441418#12106#39606#5823#1702#7805#32639#9778#4623#1731#73058#170035#38110#170750#154016#482751#75252#46880#807839#1686#68277#46765#159710#930#879#2004#68942#2780#177200#170753#79#695966#75355#550251#2922#2800#32704
155524,460885#2450#155526#826824#226498#10581#858531#160845#8135#536009#185881#682312#2477#214978#821256#3972#859910#162397#212037#32240#2331#319766#274199#7878#159269#172418#405118#154380#316725#829811#73630#445114#858085#9412#851763#270372#169202#1336#368496#858153#226592#470641#776967#3397#186332#251645#164126#159898#10619#510726
73651,73413#517063#183546#10993#13663#3984#72914#845#856572#257339#12408#846873#71994#8530#173920#158122#808720#174310#229021#11640#174492#47839#50058#1152#764622#5534#224037#176927#37281#35018#196374#242941#350102#75744#665116#73677#72973#812250#623#811884#3996#58866#48171#159447#61474#33539#13616#160891#211284#802618
277953,960#383679#75418#436070#9614#218644#157525#264759#182817#58887#184635#503467#491680#4023#59310#213789#2859#75797#12040#158169#33631#279105#723#497505#155466#359215#37076#163888#782664#227909#194056#33936#182978#6432#852222#325550#462052#33934#3809#37791#812040#68527#169242#419415#35703#158648#20441#819247#452770#65277
325443,439718#5712#198300#562617#666524#1478#368627#11371#39606#157752#3932#9510#5218#687#9785#688#523215#4783#482014#1608#47223#5146#4268#4532#159506#852287#275164#555#55144#594084#28#676#167838#69213#1353#49751#357#56027#221641#857569#439#857695#829174#818445#173736#158482#63390#668194#862628#66337
8153,12025#12015#12021#60685#853150#59920#80708#10607#3490#495852#7305#59673#168684#220036#11889#4364#59676#226500#222728#59896#59845#752700#61640#12010#168681#206743#221221#61588#60292#23751#59936#158538#61621#220527#46499#3811#59934#61977#8014#12023#819#347#24824#222369#65271#8209#3433#61592#191685#250598
448247,368532#394338#376333#199515#174361#376272#52826#812702#170035#5754#163872#7850#190897#764806#163873#257645#11808#80039#1754#2345#9826#3427#12082#261326#3772#7159#823174#764808#716969#1555#221641#857569#439#857695#829174#818445#173736#158482#63390#668194#862628#66337#184920#2723#366571#814896#319737#168557#23632#70822
857928,6955#6953#857925#857983#7456#819336#12406#5320#849462#79#42447#850616#853063#854374#178425#221641#857569#439#857695#829174#818445#173736#158482#63390#668194#862628#66337#184920#2723#366571#814896#319737#168557#23632#70822#711397#799223#184467#50058#167926#29007#271160#7514#38238#66143#828393#169178#54#2557#1626
42360,666524#511447#158813#59734#2533#10565#6004#551876#282586#514259#5463#689514#285331#11126#9445#282556#705#8085#9799#2804#46765#457849#12406#639201#3392#3060#1095#2880#695966#6038#39085#50511#4634#206296#9383#540909#9635#4229#5095#224728#5110#163389#188110#13742#158083#981#9413#434778#9826#434760
48749,652361#9623#214647#5534#191011#4235#2093#165229#633543#409584#31395#523215#170700#436035#6535#849#12010#521590#468#2583#5514#59896#6050#80049#3393#221641#857569#439#857695#829174#818445#173736#158482#63390#668194#862628#66337#184920#2723#366571#814896#319737#168557#23632#70822#711397#799223#184467#50058#167926
5480,9464#6623#1577#586331#5490#185238#183161#56086#48386#5089#45480#196372#3447#180158#5188#66172#6142#5754#69982#168929#893#2347#3826#75861#647#1049#31768#1761#160046#45518#164744#73385#75457#72174#4235#1232#442551#1914#1846#66120#1151#10751#499544#32207#59797#275310#322445#1336#45534#160310
166120,357501#425597#156603#31937#221431#643589#161437#158723#270510#225366#179675#75778#75553#2499#183231#851461#3046#59292#278525#10592#498255#219022#2520#156397#164453#170568#275471#270676#6106#184620#636106#335#11267#158899#1911#223556#227123#10974#44704#3210#241321#6739#13677#20352#469421#337117#2074#789077#351243#77568
1813,158658#54212#54815#69992#56238#188519#56005#194502#31533#16393#361931#11581#12137#413977#176319#67216#2037#11780#12118#2096#537250#521472#5414#739#11658#71715#56677#2052#2703#179335#202795#69982#276079#59015#448674#395405#60418#168248#5291#710976#533259#189619#55929#537182#5938#5162#278755#1583#2834#379686
160815,47287#33005#540090#3117#669198#47660#552518#165206#12056#505107#4229#3745#516139#47871#213797#11827#59484#80181#714769#479307#36007#49909#179220#17019#193663#203946#15636#856436#482025#14980#184882#47836#4023#53908#46769#36719#503787#9561#722110#48111#7633#53368#2851#48302#78067#618487#171689#46838#7067#158685
11793,849667#13728#51067#37207#36691#157318#59179#3060#33784#849664#3040#37085#222309#422767#194056#180922#274736#7720#814609#182035#75526#322112#791#160773#316604#11614#344119#158074#49154#352509#11368#11995#58819#220937#14944#451269#1562#185767#169242#204572#33809#360778#158266#65429#436070#58895#67106#852580#157525#533558
35661,209313#852288#221641#857569#439#857695#829174#818445#173736#158482#63390#668194#862628#66337#184920#2723#366571#814896#319737#168557#23632#70822#711397#799223#184467#50058#167926#29007#271160#7514#38238#66143#828393#169178#54#2557#1626#5115#55847#274767#9516#11869#855997#59890#150112#32715#313235#862473#170888#659346
167617,215398#742047#2450#11279#176319#151503#597721#11450#11512#50541#509881#805527#160484#217652#172418#335292#827589#1750#226498#68954#170182#4388#32240#73630#274650#201236#738#748225#3225#160240#103#182769#676353#3064#826824#3505#460885#858398#676791#185155#3932#859910#682312#214978#470641#232496#3972#958#192375#2322
2625,813344#6024#185078#56700#5133#11759#280397#11251#578#289201#4136#30700#4402#5714#479830#3921#215296#15549#30698#1790#699446#7067#1860#3172#4522#607461#31422#2004#5953#54999#59431#365742#32644#184508#48782#580063#191685#3987#31962#3842#73821#1036#177#210466#1553#29007#184882#1522#9274#223365
167567,412134#161399#4128#485532#448326#54064#365689#2203#72156#343676#1391#533299#9473#528414#33535#71455#225708#4575#179497#34480#66991#855088#442975#32644#43516#228413#49779#164660#9363#56172#771973#70310#771961#182049#1462#511375#180754#222#92#272910#68093#29658#10780#150115#1370#2851#30875#773732#7317#465035
275549,160773#179675#1562#75514#171245#46912#33809#76115#58895#75642#34278#51067#228325#275471#158471#840335#68541#53368#11847#4122#75817#156486#571293#227123#30931#24431#194056#274736#456655#169119#849667#734568#242336#75526#322112#54887#160057#13728#35351#814609#343679#158724#316604#459227#818680#367001#11614#820827#796487#160016
194069,213438#221641#857569#439#857695#829174#818445#173736#158482#63390#668194#862628#66337#184920#2723#366571#814896#319737#168557#23632#70822#711397#799223#184467#50058#167926#29007#271160#7514#38238#66143#828393#169178#54#2557#1626#5115#55847#274767#9516#11869#855997#59890#150112#32715#313235#862473#170888#659346#54934
274499,7541#5126#272923#9414#7158#176493#502351#198649#495#203041#4771#214764#69794#189347#157749#417693#367430#2235#168684#784307#1477#3781#221641#857569#439#857695#829174#818445#173736#158482#63390#668194#862628#66337#184920#2723#366571#814896#319737#168557#23632#70822#711397#799223#184467#50058#167926#29007#271160#7514
6325,409275#54885#9300#859789#69742#173893#5402#9369#70218#177476#26093#192882#9476#157868#7541#64598#456655#9302#6449#205946#4852#5972#9477#814195#48701#203019#9372#347130#3660#274278#277768#6427#71116#49376#9786#9478#5704#6238#28046#1074#7801#430934#272297#160973#288747#54796#9209#347095#9365#11688
425758,288103#22200#183661#384661#9530#631759#11277#11128#5712#415149#270654#54905#5307#5414#58576#663532#3776#16348#28919#48613#59883#541521#459877#41801#1069#6488#4635#181336#59890#30700#174878#537143#2688#2390#3232#2293#170742#6414#70343#17729#6092#276137#66448#1402#8004#420103#176120#202049#2454#57697
546725,394003#167564#158808#220488#9754#59210#52392#852367#49154#70406#505097#360977#5877#9404#183336#277776#436070#33539#852580#33784#72551#228363#18231#435527#193663#448408#15585#61465#51067#884#503467#176917#768455#270372#274755#846454#15645#457866#23893#9805#5278#33301#445136#822612#15836#509893#2311#159574#35988#47871
11278,11990#849069#771783#164238#193875#178668#1444#853849#174425#4314#25214#2403#823527#818473#15065#163202#1493#1071#10093#163227#811184#732872#2921#168859#2477#846868#73796#347#169197#9061#434595#836204#8038#169892#2549#622206#11031#13784#275164#158231#31119#31135#854400#220793#24880#157994#12059#496095#25325#11692
77546,829174#221641#857569#439#857695#818445#173736#158482#63390#668194#862628#66337#184920#2723#366571#814896#319737#168557#23632#70822#711397#799223#184467#50058#167926#29007#271160#7514#38238#66143#828393#169178#54#2557#1626#5115#55847#274767#9516#11869#855997#59890#150112#32715#313235#862473#170888#659346#54934#31150
176210,170561#72395#71289#70921#370218#158684#9063#221641#857569#439#857695#829174#818445#173736#158482#63390#668194#862628#66337#184920#2723#366571#814896#319737#168557#23632#70822#711397#799223#184467#50058#167926#29007#271160#7514#38238#66143#828393#169178#54#2557#1626#5115#55847#274767#9516#11869#855997#59890#150112
767967,428980#76864#226465#11807#455378#207440#156626#208850#68558#11317#158107#29295#12371#11628#10572#220793#221641#857569#439#857695#829174#818445#173736#158482#63390#668194#862628#66337#184920#2723#366571#814896#319737#168557#23632#70822#711397#799223#184467#50058#167926#29007#271160#7514#38238#66143#828393#169178#54#2557
8744,403687#8732#8761#154346#176982#418456#403685#26931#846844#849596#343508#8745#8913#8757#854399#468858#9059#8746#858494#8730#759931#10749#456451#826110#27346#855900#9058#292071#837723#8734#157556#541675#155401#759860#27163#26811#7883#829811#855776#74951#854400#857435#57490#815745#859065#858495#765912#856445#66223#179788
14253,849938#448158#39339#370448#168613#35018#158467#158291#501568#168334#9610#282586#5377#228363#22418#31277#1011#600801#323287#209356#180423#1673#8761#452808#51521#158899#29058#180425#11349#272295#1646#443158#9558#9785#3960#68115#50508#363#53425#485#32643#2800#9405#3493#222728#23313#409584#3073#161333#6613
829479,857886#169223#154493#49173#829511#822350#855988#509893#853772#846593#849577#220452#531726#365689#1078#11371#3250#522440#17729#10751#849668#17812#444526#25769#75513#829474#9856#3671#270391#530256#37076#1062#739695#154495#575916#65039#241321#800322#69389#46741#879#3060#178221#583906#320892#4326#26886#813757#4899#158977
56314,12237#347095#11205#7008#852123#46856#16514#158063#197251#319962#9621#288103#819336#85#10974#362062#771962#39085#4000#9#434711#4783#2363#1371#6110#343052#3121#14713#2915#9632#1687#5051#3609#3393#3321#854374#357#610#221641#857569#439#857695#829174#818445#173736#158482#63390#668194#862628#66337
37318,9369#41298#73821#551506#1687#5975#857085#516150#851422#9810#2933#198300#159809#180016#5534#211565#540064#71593#169346#51036#68942#533378#277966#53370#827#164038#542276#437350#34549#73866#172073#329076#2650#11567#198898#165704#35353#2618#343676#226923#382973#45228#225322#511978#61465#421699#479830#563457#846867#453829
163847,11929#269069#221641#857569#439#857695#829174#818445#173736#158482#63390#668194#862628#66337#184920#2723#366571#814896#319737#168557#23632#70822#711397#799223#184467#50058#167926#29007#271160#7514#38238#66143#828393#169178#54#2557#1626#5115#55847#274767#9516#11869#855997#59890#150112#32715#313235#862473#170888#659346
25109,834#6023#43370#9209#475#1021#7002#15092#550107#43579#695976#856590#7069#57911#323#3978#14292#8390#163737#855861#39449#201780#261024#167055#30091#56683#3094#4770#4469#46622#3259#6286#93#371025#28521#277852#226921#161546#336061#67019#462#12323#2667#855641#3774#517070#186677#150098#168248#16053
11620,2839#11897#515967#412388#73340#812250#158372#781562#852062#7395#27603#852580#184916#352127#821152#1151#6377#25742#394001#75816#336938#205389#7186#59079#231901#858080#12042#10601#71205#1401#80181#20301#6615#169242#181413#10923#4783#855898#11991#219633#4230#70310#29591#12371#25325#391#2583#372#776987#226500
12256,7142#221841#755414#27163#8381#10629#154490#27343#2516#784307#3433#849429#2549#188092#151472#5047#213797#165206#5051#158169#772422#3661#11624#10580#157994#3084#80128#191203#173495#3236#26811#565003#157377#151471#119#853150#222309#12163#216728#11072#542278#2851#73906#468858#33005#3189#11889#58819#181480#60292
439710,31192#721863#17920#353628#9543#8545#9299#46562#6377#1498#70624#9392#603#160973#2569#6859#34849#223556#11568#419412#221746#2631#417453#1532#3493#7581#462305#42447#3842#70534#3614#15823#8021#188110#11848#213443#3611#604#267726#434778#853#170746#30133#223957#174256#36977#17273#11985#157994#2282
164535,4067#69739#54699#54070#356219#6229#47100#17861#215706#66133#7023#168929#2005#816841#2009#3774#823796#187188#162346#3876#562525#2512#224408#59890#274636#9790#30412#55073#1762#520059#1998#5915#444526#30658#2859#167373#2915#15620#222042#1955#537250#6888#1122#432#174160#197073#2901#5834#53993#5075
562504,390556#518695#15075#823470#4374#214764#158951#2580#4659#46811#11894#420103#2454#680#510698#154399#2919#6988#216036#184219#188142#184508#3325#191685#172762#278045#475#11493#6535#347233#4266#826#18344#13742#649782#516981#226592#32570#18956#1408#2670#10573#1664#17273#1566#28#341#7159#439028#823174
184591,659388#837731#15048#489726#181040#70231#280863#31382#157752#368496#319697#450#3172#58946#159267#483265#180315#445114#155525#24148#50509#2876#4664#4846#329752#417693#14963#826824#11945#806512#58855#218987#159784#207422#155444#823174#856419#6050#46790#11870#202465#3397#6456#155883#192137#11101#188133#221641#857569#439
1444,1071#1917#2403#4314#11990#164238#174425#9061#178668#2921#11278#15065#849069#434595#10870#163202#163227#168647#199715#73796#676370#7061#823527#675#732872#853254#853849#5803#24880#14292#448#822339#1688#1608#8135#62975#14213#676#193875#1641#504167#6050#838781#196#5514#815257#3003#1342#849934#439028
2735,5653#2739#3733#656#4374#1683#55362#810747#57087#183421#9397#176325#7606#290166#7795#657154#4680#56737#32505#47440#1167#4190#3971#46888#6178#54835#160397#826236#161269#182761#633543#1049#192673#575#10888#2215#514173#270655#5283#195932#1577#72528#849931#235860#32708#4501#8391#160386#44135#994
37430,606022#13725#11752#849667#3062#165099#3955#697564#178800#164038#436070#2800#7751#350122#488089#8634#4501#3049#3984#2785#164203#54103#205868#3497#3413#1421#509867#412098#36997#59484#803794#271187#531#11637#3487#13727#37072#60217#157318#221641#849990#3975#436035#2525#154378#172#487123#11793#72809#11920
399841,399842#455345#181871#49056#34249#170730#8745#182049#395380#154016#166100#246218#35351#182031#506716#214936#532267#159488#182044#50509#509811#349038#222379#170760#80088#5856#192102#258204#981#227912#72143#69213#11031#168942#3318#8135#185602#2477#11851#65271#539854#1477#359258#158231#80708#68555#6866#818498#221641#857569
38201,5072#5363#825904#11762#1955#2896#6038#4759#5081#59967#24462#57361#7505#370218#18956#351954#218987#156629#18878#3781#301337#6872#221641#857569#439#857695#829174#818445#173736#158482#63390#668194#862628#66337#184920#2723#366571#814896#319737#168557#23632#70822#711397#799223#184467#50058#167926#29007#271160#7514
947,948#55866#12421#261405#59020#495877#3365#451601#229021#3050#29302#11859#220793#221641#857569#439#857695#829174#818445#173736#158482#63390#668194#862628#66337#184920#2723#366571#814896#319737#168557#23632#70822#711397#799223#184467#50058#167926#29007#271160#7514#38238#66143#828393#169178#54#2557#1626#5115#55847
274736,571293#322112#24431#316604#11614#207885#344119#169119#665513#158074#37768#389967#68544#166590#280214#160773#818680#158266#562676#796487#11860#58895#67106#206537#155502#226497#161438#157525#162086#33784#181986#399242#533558#49154#151709#352509#813861#11835#202075#755863#777335#179675#817777#158099#181193#35834#47054#180488#33788#448326
529003,227123#652#856436#195438#46859#180004#194239#6022#47144#69389#780296#468#59529#159506#30875#3442#818497#221641#857569#439#857695#829174#818445#173736#158482#63390#668194#862628#66337#184920#2723#366571#814896#319737#168557#23632#70822#711397#799223#184467#50058#167926#29007#271160#7514#38238#66143#828393#169178#54
58956,225163#168662#59126#857225#460021#187061#33410#436070#3905#222348#182268#76264#7686#163876#59231#42949#59310#9392#10646#730#858073#606022#509867#1715#35399#33276#220189#217925#7957#2702#2534#363#7751#749529#68084#11836#160815#37430#697564#222119#47144#36977#68120#818506#559542#2332#355670#26023#80088#505610
72719,164675#73090#73496#5906#675380#6615#12422#73655#33870#1148#156486#5852#73079#426#4334#212028#734568#190346#14080#75526#222063#24162#11723#3052#852156#561959#160773#158042#343679#158724#459227#12406#188499#16173#367001#856280#820827#72954#76782#160016#852067#33209#60020#73511#12202#11776#462052#73520#755405#1061
837737,771030#828014#774878#54798#856817#246#846123#810635#6061#521508#1548#6872#853655#195506#56027#6884#7598#157963#8033#3321#495852#856699#857160#857159#678014#10875#854101#857161#858034#610#749#193025#2017#4961#632219#160254#854374#505387#55144#649782#222273#854102#773776#2695#810#357#181839#822348#853654#584009
2269,2272#6339#849090#632978#184402#2276#849087#7527#849089#13651#6288#632175#633543#715164#843031#739774#13656#856507#854497#853766#8390#12281#2271#69374#7525#809253#632977#2286#190539#849473#30426#2279#191592#166685#419629#9849#10565#157514#830124#153992#849085#32708#716698#4627#30412#294345#594505#6110#502351#195417
4070,19510#849639#861365#23752#514310#2517#7811#160057#506428#186173#562676#33021#22079#158018#4439#19900#169276#209142#8050#35165#212312#227350#587113#207889#455406#157943#56690#759914#227052#154560#165620#1990#46826#6004#6056#3519#35421#221496#33784#20242#185919#660121#689514#812078#528464#220541#203946#1914#166126#32607
53783,9481#207023#797230#848828#16#53450#289843#238596#63804#1887#222731#53878#323994#182380#525941#43084#3565#439380#1297#329801#774084#169267#2046#365745#72075#211900#50511#7395#53511#198495#197207#6891#158#63573#413725#7684#309802#1069#2070#46899#11732#821805#4508#46956#11706#72528#1249#63017#47701#11567
858115,68120#158074#1167#817957#1078#343676#53996#713#301613#34195#195438#12253#35351#68401#68388#68348#47038#3450#37085#749529#68084#203032#392573#164126#7070#825941#3316#173495#11995#68093#12005#192102#168037#50506#2316#538679#69213#5514#68231#3411#839155#632978#73796#347#762560#3442#221641#857569#439#857695
156629,19073#18878#623779#18883#18956#18877#293303#154010#627613#18867#223160#759860#3102#455501#17273#8722#532189#11640#41652#158105#65147#2919#858085#160025#10780#11842#223560#858072#18864#19017#839435#63390#450660#18963#758009#857181#18922#1493#17069#2669#2744#188110#735053#13774#159381#212028#47872#853330#247111#177331
276104,822#66632#66552#57097#175399#364602#176319#31183#8391#39449#12133#209644#360652#5307#69790#56370#665531#205947#2487#1479#676346#525941#176120#327#11208#8453#10684#17173#76589#2485#5062#59776#11767#251426#178262#423248#2686#194538#278755#370347#19523#5283#272060#12137#12232#399796#10747#258425#206296#167500
